file,line,kind,operation,scope
include/tree.cuh,560,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/tree.cuh,561,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,596,launch,initQnode,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,605,launch,findNextRnn,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,608,launch,updatePnodeFlag,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,617,launch,collectLeafNodesSingleQuery,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,633,launch,initRes,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,634,launch,leafProcessRnnUpdate,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,638,launch,compactResultSingleQuery,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,659,launch,initRes,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,661,launch,getQnodeCount,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,666,launch,mergeLeafNode,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,669,launch,leafProcessRnnUpdate,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,675,launch,getQresultCount,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,679,launch,mergeResultRnn,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,796,launch,getNewData,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,871,launch,mergeInResult,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,931,launch,mergeTotalResult,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,549,thrust,thrust::inclusive_scan,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,657,thrust,thrust::reduce,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,663,thrust,thrust::exclusive_scan,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,664,thrust,thrust::exclusive_scan,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,672,thrust,thrust::reduce,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,677,thrust,thrust::exclusive_scan,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,678,thrust,thrust::inclusive_scan,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,870,thrust,thrust::inclusive_scan,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,95,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,475,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,476,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,482,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,484,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,486,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,487,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,494,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,496,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,497,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,498,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,506,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,507,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,513,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,515,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,517,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,519,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,521,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,523,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,524,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,525,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,526,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,527,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,534,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,536,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,538,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,539,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,550,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,560,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,562,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,565,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,566,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,576,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,579,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,590,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,592,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,599,cuda_boundary,cudaMemset,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,616,cuda_boundary,cudaMemset,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,619,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,620,cuda_boundary,cudaGetLastError,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,622,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,637,cuda_boundary,cudaMemset,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,641,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,642,cuda_boundary,cudaGetLastError,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,644,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,689,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,692,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,693,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,694,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,695,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,696,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,697,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,698,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,699,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,700,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,701,cuda_boundary,cudaMemset,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,702,cuda_boundary,cudaGetLastError,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,707,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,708,cuda_boundary,cudaGetLastError,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,710,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,720,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,721,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,725,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,726,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,727,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,728,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,769,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,773,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,777,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,778,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,779,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,781,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,785,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,786,cuda_boundary,cudaMalloc,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,787,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,788,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,789,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,790,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,792,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,793,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,799,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,800,cuda_boundary,cudaGetLastError,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,802,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,804,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,805,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,806,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,807,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,810,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,814,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,815,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,820,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,821,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,822,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,823,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,824,cuda_boundary,cudaMemset,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,825,cuda_boundary,cudaGetLastError,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,867,cuda_boundary,cudaMemset,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,868,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,873,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,874,cuda_boundary,cudaGetLastError,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,876,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,909,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,910,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,933,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,934,cuda_boundary,cudaGetLastError,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,936,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,949,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,950,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,951,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,952,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,953,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,954,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,955,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,956,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,959,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,961,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,963,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,965,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,967,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,969,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,971,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,973,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,975,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,977,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,979,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,981,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,983,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,985,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,987,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,989,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,991,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,993,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,995,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,997,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update.cuh,999,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
include/update_optimized.cuh,566,launch,initQnode,alternative unselected
include/update_optimized.cuh,573,launch,findNextRnn,alternative unselected
include/update_optimized.cuh,576,launch,updatePnodeFlag,alternative unselected
include/update_optimized.cuh,586,launch,collectLeafNodesAndInitRes,alternative unselected
include/update_optimized.cuh,603,launch,initRes,alternative unselected
include/update_optimized.cuh,604,launch,leafProcessRnnUpdate,alternative unselected
include/update_optimized.cuh,608,launch,compactResultSingleQuery,alternative unselected
include/update_optimized.cuh,629,launch,initRes,alternative unselected
include/update_optimized.cuh,631,launch,getQnodeCount,alternative unselected
include/update_optimized.cuh,636,launch,mergeLeafNode,alternative unselected
include/update_optimized.cuh,639,launch,leafProcessRnnUpdate,alternative unselected
include/update_optimized.cuh,645,launch,getQresultCount,alternative unselected
include/update_optimized.cuh,649,launch,mergeResultRnn,alternative unselected
include/update_optimized.cuh,715,launch,getNewData,alternative unselected
include/update_optimized.cuh,796,launch,mergeInResult,alternative unselected
include/update_optimized.cuh,835,launch,mergeTotalResult,alternative unselected
include/update_optimized.cuh,525,thrust,thrust::inclusive_scan,alternative unselected
include/update_optimized.cuh,627,thrust,thrust::reduce,alternative unselected
include/update_optimized.cuh,633,thrust,thrust::exclusive_scan,alternative unselected
include/update_optimized.cuh,634,thrust,thrust::exclusive_scan,alternative unselected
include/update_optimized.cuh,642,thrust,thrust::reduce,alternative unselected
include/update_optimized.cuh,647,thrust,thrust::exclusive_scan,alternative unselected
include/update_optimized.cuh,648,thrust,thrust::inclusive_scan,alternative unselected
include/update_optimized.cuh,795,thrust,thrust::inclusive_scan,alternative unselected
include/update_optimized.cuh,101,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,454,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,455,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,461,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,463,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,465,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,466,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,473,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,474,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,482,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,483,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,489,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,491,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,493,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,495,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,497,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,499,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,500,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,501,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,502,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,503,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,510,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,512,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,514,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,515,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,528,cuda_boundary,cudaMemPrefetchAsync,alternative unselected
include/update_optimized.cuh,529,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_optimized.cuh,542,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,544,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,547,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,548,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,560,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,562,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,584,cuda_boundary,cudaMemset,alternative unselected
include/update_optimized.cuh,589,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_optimized.cuh,590,cuda_boundary,cudaGetLastError,alternative unselected
include/update_optimized.cuh,592,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_optimized.cuh,607,cuda_boundary,cudaMemset,alternative unselected
include/update_optimized.cuh,611,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_optimized.cuh,612,cuda_boundary,cudaGetLastError,alternative unselected
include/update_optimized.cuh,614,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_optimized.cuh,661,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,662,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,663,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,664,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,665,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,666,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,667,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,668,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,669,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,670,cuda_boundary,cudaMemset,alternative unselected
include/update_optimized.cuh,692,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,693,cuda_boundary,cudaMemcpy,alternative unselected
include/update_optimized.cuh,694,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,698,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,702,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,703,cuda_boundary,cudaMalloc,alternative unselected
include/update_optimized.cuh,704,cuda_boundary,cudaMemcpy,alternative unselected
include/update_optimized.cuh,705,cuda_boundary,cudaMemcpy,alternative unselected
include/update_optimized.cuh,706,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,707,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,711,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,712,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,717,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_optimized.cuh,718,cuda_boundary,cudaGetLastError,alternative unselected
include/update_optimized.cuh,720,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_optimized.cuh,722,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,723,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,724,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,725,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,728,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,732,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,733,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,738,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,739,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,740,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,741,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_optimized.cuh,742,cuda_boundary,cudaMemset,alternative unselected
include/update_optimized.cuh,792,cuda_boundary,cudaMemset,alternative unselected
include/update_optimized.cuh,793,cuda_boundary,cudaMemcpy,alternative unselected
include/update_optimized.cuh,798,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_optimized.cuh,799,cuda_boundary,cudaGetLastError,alternative unselected
include/update_optimized.cuh,801,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_optimized.cuh,837,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_optimized.cuh,838,cuda_boundary,cudaGetLastError,alternative unselected
include/update_optimized.cuh,840,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_optimized.cuh,855,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,856,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,857,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,858,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,859,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,860,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,861,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,862,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,864,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,866,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,868,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,870,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,872,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,874,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,876,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,878,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,880,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,882,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,884,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,886,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,888,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,890,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,892,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,895,cuda_boundary,cudaFree,alternative unselected
include/update_optimized.cuh,897,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,503,launch,initQnode,alternative unselected
include/update_user_modified.cuh,509,launch,findNextRnn,alternative unselected
include/update_user_modified.cuh,512,launch,updatePnodeFlag,alternative unselected
include/update_user_modified.cuh,521,launch,collectLeafNodesSingleQuery,alternative unselected
include/update_user_modified.cuh,537,launch,initRes,alternative unselected
include/update_user_modified.cuh,538,launch,leafProcessRnnUpdate,alternative unselected
include/update_user_modified.cuh,542,launch,compactResultSingleQuery,alternative unselected
include/update_user_modified.cuh,563,launch,initRes,alternative unselected
include/update_user_modified.cuh,565,launch,getQnodeCount,alternative unselected
include/update_user_modified.cuh,570,launch,mergeLeafNode,alternative unselected
include/update_user_modified.cuh,573,launch,leafProcessRnnUpdate,alternative unselected
include/update_user_modified.cuh,579,launch,getQresultCount,alternative unselected
include/update_user_modified.cuh,583,launch,mergeResultRnn,alternative unselected
include/update_user_modified.cuh,649,launch,getNewData,alternative unselected
include/update_user_modified.cuh,726,launch,mergeInResult,alternative unselected
include/update_user_modified.cuh,758,launch,mergeTotalResult,alternative unselected
include/update_user_modified.cuh,561,thrust,thrust::reduce,alternative unselected
include/update_user_modified.cuh,567,thrust,thrust::exclusive_scan,alternative unselected
include/update_user_modified.cuh,568,thrust,thrust::exclusive_scan,alternative unselected
include/update_user_modified.cuh,576,thrust,thrust::reduce,alternative unselected
include/update_user_modified.cuh,581,thrust,thrust::exclusive_scan,alternative unselected
include/update_user_modified.cuh,582,thrust,thrust::inclusive_scan,alternative unselected
include/update_user_modified.cuh,630,thrust,thrust::inclusive_scan,alternative unselected
include/update_user_modified.cuh,642,thrust,thrust::inclusive_scan,alternative unselected
include/update_user_modified.cuh,690,thrust,thrust::inclusive_scan,alternative unselected
include/update_user_modified.cuh,725,thrust,thrust::inclusive_scan,alternative unselected
include/update_user_modified.cuh,757,thrust,thrust::inclusive_scan,alternative unselected
include/update_user_modified.cuh,74,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,424,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,425,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,431,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,433,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,435,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,436,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,443,cuda_boundary,cudaFree,alternative unselected
